tid,toi,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh
440777904,"511.01","KP",3.3552444,2458491.6957170,3.7362246
239977528,"5110.01","CP",30.1584857,2460227.4804570,3.8520000
203289099,"5111.01","KP",3.3557219,2460280.3240500,1.5990000
337385330,"5112.01","PC",15.5328060,2460261.2922760,3.5640000
2685481,"5113.01","PC",4.1364880,2460662.3956470,2.5510000
26693519,"5114.01","PC",6.1539077,2460280.7318840,2.1150000
366499151,"5115.01","PC",13.8240078,2459554.6410040,3.5120000
149496868,"5116.01","PC",3.4355113,2459578.6539160,2.1100000
26469462,"5117.01","PC",11.6986928,2459534.1374270,3.3700000
366602797,"5361.01","FP",1.3574339,2459523.3953320,2.3150000
308522539,"5362.01","PC",13.7279713,2459505.6624640,3.0390000
426448042,"5363.01","PC",6.7504762,2459521.5485000,3.1050000
366754985,"5364.01","PC",1.4466879,2459524.1305150,0.9520000
21132157,"5365.01","PC",4.0069668,2459886.0324390,5.8480000
45034406,"5366.01","PC",1.5328484,2459521.3063430,2.2270000
81178747,"5367.01","PC",1.6649585,2460234.2230070,1.5790965
56457123,"5368.01","PC",3.6127620,2459519.9809300,2.8000000
113804153,"5369.01","PC",4.2460352,2460211.0740940,4.4619131
234112540,"537.01","KP",4.0379012,2459205.3164480,2.9331124
400381085,"5370.01","PC",3.7539574,2459522.1975790,2.5440000
17457400,"5371.01","PC",1.2761500,2459522.8462810,0.9920000
371470493,"5372.01","PC",11.6270831,2460211.1997070,2.3830000
9155187,"5373.01","KP",4.1878375,2459582.1672960,2.9905904
20096620,"5374.01","KP",2.9164004,2459580.0631210,3.2868100
71268730,"5375.01","PC",1.7215575,2459580.7361490,1.7411525
219113246,"5376.01","APC",2.9859596,2459850.0736870,1.6710000
467153319,"5377.01","PC",4.4626933,2459605.7504810,3.6430000
224293782,"5603.01","PC",0.5736183,2459635.4635470,0.7930000
237015185,"5604.01","PC",11.1801504,2459840.5749670,4.3640000
252469648,"5605.01","PC",5.9133875,2459629.6504140,2.0190000
171599496,"5606.01","PC",1.2369490,2459635.4648770,0.3580000
233070717,"5607.01","PC",3.2750907,2459825.9734130,3.0900000
229713401,"5608.01","PC",6.4424263,2459846.4232450,2.6040000
17122808,"5609.01","PC",4.0192510,2459630.9701340,1.3540000
377064495,"561.01","CP",10.7788330,2460273.2316240,3.4160000
377064495,"561.02","CP",0.4465713,2460285.4694590,1.0770000
377064495,"561.03","CP",25.7122157,2458521.8998140,5.9710228
252481136,"5610.01","PC",7.9454767,2459628.9371560,1.4930000
232624234,"5611.01","PC",11.3630224,2459868.5936500,3.0310000
232624234,"5611.02","PC",26.7159918,2458960.4980010,4.7591848
18021087,"5612.01","PC",7.1314563,2459634.2774130,2.8090000
165413340,"5613.01","PC",12.7829830,2459615.4445720,2.7620000
148960849,"5614.01","PC",4.1722020,2459628.7615030,2.2630000
235711993,"5615.01","PC",11.7672708,2459919.2529130,3.0980000
74712191,"4852.01","PC",7.2307407,2459304.7972950,4.6460000
74530173,"4853.01","PC",7.2333744,2459303.1966580,1.1180000
70780410,"4854.01","PC",3.9230475,2459991.8817560,2.5590000
44514807,"4855.01","PC",7.5872202,2459290.9558950,1.8260000
428685938,"4856.01","FP",14.4896397,2460022.8552490,1.8980000
35972578,"4857.01","PC",1.8881146,2459304.8119480,2.7610000
262499797,"4858.01","FP",1.7509117,2459963.2838060,1.4130673
152467154,"4859.01","PC",7.1878971,2459291.2429230,3.3210000
260708537,"486.01","CP",1.7447002,2460745.1368790,1.0660000
335590096,"4860.01","CP",1.5229985,2459304.2456130,1.1960000
71341774,"4861.01","PC",3.4321678,2459299.8686360,5.1150000
143032776,"4863.01","PC",12.4856615,2459289.2818490,2.5380000
48274889,"4864.01","PC",5.2410982,2459990.5929510,1.1880000
143059017,"4865.01","APC",1.2655205,2459303.4019890,1.3440000
35758536,"4866.01","PC",4.1059615,2459302.1623670,3.6880000
74484423,"4867.01","PC",2.8352730,2459992.3743720,4.2490000
362370757,"4868.01","PC",3.5164369,2460014.6997110,3.1190000
71221700,"4869.01","PC",3.0978928,2460016.8922610,1.1700000
438412198,"5118.01","PC",1.5749553,2460257.6675310,2.2160000
75427473,"5119.01","FP",1.4713984,2460258.2061040,3.0280000
119292328,"512.01","CP",7.1887332,2458471.2182040,2.9505752
119292328,"512.02","APC",20.2749388,2459201.0660100,5.7880000
58723861,"5120.01","PC",24.9163182,2460267.9268150,6.7450000
366568760,"5121.01","KP",8.4071591,2460269.5111570,5.0020000
116668723,"5122.01","PC",3.3885867,2460256.9363610,1.3770000
332022997,"5123.01","KP",3.2810299,2459501.1451790,1.9734854
332022997,"5123.02","KP",8.4388997,2459572.8717650,2.5274041
306902029,"5124.01","FP",1.0754572,2459549.9018170,1.8320000
247906954,"5125.01","PC",5.9096210,2460280.0823570,2.7840000
27064468,"5126.01","CP",5.4589863,2460282.1145070,3.3900000
27064468,"5126.02","CP",17.9051919,2460258.3385520,4.5550000
438170612,"5127.01","PC",17.5328625,2460239.0274960,3.1100000
406495245,"5128.01","PC",7.6014943,2460274.6107500,3.0180000
101520163,"5129.01","PC",7.4121119,2460247.0002360,1.7800000
431999925,"513.01","FP",1.4454330,2458492.9300700,3.6843430
75589027,"5130.01","PC",2.1667786,2460255.3331560,4.4160000
321069529,"5378.01","PC",5.2841676,2459598.3897420,3.4100000
328325110,"5379.01","APC",12.7426508,2459942.5443240,3.6330000
237751146,"538.01","FP",1.6697690,2459203.3977140,2.0105348
441587756,"5380.01","PC",3.7723119,2460339.0366480,2.8930000
241174783,"5381.01","FP",4.0802864,2459603.3113820,1.4789165
356472238,"5382.01","PC",14.5416243,2459961.9441110,4.3560000
166053959,"5383.01","PC",2.8114961,2459635.6459600,3.3500000
165297570,"5384.01","KP",2.9895092,2459610.3904650,3.3503883
85266608,"5385.01","PC",5.1665549,2459608.2357850,5.9764524
202425357,"5386.01","PC",3.6215615,2459610.4178020,1.8670000
166086403,"5387.01","PC",2.8037514,2459660.8510730,2.7710000
407591297,"5388.01","CP",2.5946750,2459630.8957480,0.3130000
39143128,"5389.01","PC",10.4014008,2459609.4454100,2.3998128
238004786,"539.01","PC",0.3096062,2459988.5183230,1.0298929
8853478,"5390.01","PC",15.0619708,2459617.2896870,3.2914107
298600443,"5391.01","APC",13.6421377,2459865.1024730,3.5220000
198512478,"5392.01","PC",17.5313321,2460367.3009930,4.3340000
154220877,"5616.01","CP",2.0027030,2460341.5392420,1.5778338
9376973,"5617.01","PC",3.1542010,2459635.7665150,2.8570000
56999883,"5618.01","PC",3.5254325,2459630.7591880,3.3100000
224299081,"5619.01","PC",37.9984529,2459626.9015170,5.9280000
413248763,"562.01","CP",3.9306027,2460011.6290180,1.1960000
165414210,"5620.01","PC",3.2856588,2459630.8414950,2.3840000
219467837,"5621.01","FP",39.9753375,2459594.4384450,6.0880000
288162228,"5622.01","PC",3.0594206,2459632.9653560,4.1910000
420174131,"5623.01","PC",3.6636707,2459827.8060240,1.1670000
53498154,"5624.01","PC",13.7317565,2460355.5256870,3.8310000
53498154,"5624.02","PC",3.3903593,2460361.1026320,2.1680000
53498154,"5624.03","PC",7.8854383,2460344.8375530,3.0830000
53498154,"5624.04","PC",21.4904723,2460364.8193640,3.8020000
137020480,"5625.01","PC",3.4645195,2459661.0550810,4.6490000
376645976,"5626.01","PC",716.2159783,2460376.2559580,2.2670000
335813590,"5627.01","PC",7.5575607,2459641.1388750,2.0233141
135100529,"5628.01","PC",4.3415097,2459640.6201560,1.7793909
298437387,"5629.01","PC",2.2853731,2459689.3577380,1.0220000
31852980,"487.01","PC",24.3321088,2460180.1562970,5.2700000
31852980,"487.02","PC",7.4144849,2460195.5851060,3.4930000
446135868,"4870.01","PC",1.8119168,2459990.1858130,2.6180000
168158622,"4871.01","PC",1.7687528,2459988.6023240,1.4710000
310822679,"4872.01","PC",1.7125104,2459302.4538680,3.4650000
228694725,"4873.01","APC",0.8313018,2459331.3812520,1.1810000
463754499,"4874.01","PC",2.2866856,2459331.9680160,2.8810000
133512515,"4875.01","PC",9.7929019,2459330.7371730,3.3620000
458300989,"4876.01","PC",4.1379542,2459328.1496450,4.7390000
447054140,"4877.01","PC",5.2220526,2459330.3734090,4.2430000
144155193,"4878.01","PC",4.7284220,2459330.7716580,1.3980000
45465399,"4879.01","PC",5.3763108,2459325.0081860,2.3390000
452866790,"488.01","CP",1.1979996,2458492.2058290,0.9682003
245099574,"4880.01","PC",3.4717583,2459329.5987410,3.4940000
359735804,"4881.01","PC",4.4158835,2460015.7296320,4.6630000
458331312,"4882.01","PC",4.4360402,2459329.5943580,2.4380000
446463666,"4883.01","PC",4.4967355,2459328.3080880,4.2180000
80681136,"4884.01","PC",1.5300843,2460015.6562980,3.1055945
72504752,"4885.01","PC",6.9392854,2459321.2420290,5.8590000
350043412,"5131.01","PC",9.4813433,2459527.0188250,1.0190000
114516994,"5132.01","APC",1.5985577,2459549.3869440,1.1900000
312221462,"5133.01","FP",30.4408598,2459507.3905440,4.5860000
95010343,"5134.01","FP",6.8804590,2460272.3989240,2.0370000
172110606,"5135.01","FP",2.0197299,2460310.7087980,2.5630000
175236511,"5136.01","KP",7.8092052,2459550.0965640,3.3930000
14570132,"5137.01","PC",3.2092033,2460280.9730960,0.6770000
38087018,"5138.01","KP",1.7292681,2459526.1915530,1.8278099
95337971,"5139.01","PC",5.9471027,2459626.8830170,1.5440000
366576758,"514.01","KP",11.3909685,2458495.8428990,3.8062467
175193677,"5140.01","PC",15.6113633,2459547.7223230,3.2002615
350020859,"5141.01","KP",11.8141726,2459556.0030330,5.5649352
393495970,"5142.01","KP",1.7554285,2459576.3738480,1.7729986
281837575,"5143.01","PC",5.2097100,2459527.2429700,1.6975678
281837575,"5143.02","PC",2.3843304,2459526.7702840,1.9448395
380619414,"5144.01","KP",2.6556753,2460262.6698600,2.6111014
281885301,"5145.01","KP",7.9177855,2459554.0421780,3.1506390
313425396,"5393.01","PC",30.0017176,2459591.9753690,6.7370000
61109252,"5394.01","APC",15.1935123,2459561.6278360,2.5820000
298070500,"5395.01","PC",6.5811814,2460346.7991180,2.9820000
202428245,"5396.01","FP",32.1400505,2460321.8277330,2.8090000
18019350,"5397.01","PC",9.6477019,2459620.8606670,3.0030000
8260536,"5398.01","CP",10.5909230,2459616.4920550,4.1050000
8260536,"5398.02","CP",4.7728997,2459628.6180830,2.9060000
284688043,"5399.01","PC",4.0625969,2459790.2397700,3.9520000
200322593,"540.01","CP",1.2391534,2459175.1416470,0.4887749
332564140,"5400.01","PC",19.8067259,2459970.5223260,4.5000000
397058826,"5401.01","PC",6.8291029,2458930.8944600,9.8781473
29781207,"5402.01","PC",3.3174026,2459037.0649710,3.0212720
438519486,"5403.01","PC",12.8355591,2459533.4491200,1.8050000
56798909,"5404.01","PC",2.1774750,2459546.1309370,2.4540000
172353721,"5405.01","PC",9.0711977,2459538.8345400,4.1830000
127226712,"5406.01","PC",0.8045139,2460234.1983810,1.2590000
372424377,"5407.01","PC",5.4683192,2459549.0189780,3.2510000
430093142,"5408.01","PC",0.9598377,2460234.8324500,1.4290000
405454160,"563.01","PC",731.9380939,2458524.1395700,3.7406486
316416562,"5630.01","PC",3.2220038,2460419.0702960,3.2620000
347430350,"5631.01","KP",2.2438471,2459689.3094120,2.5740000
420779000,"5632.01","KP",4.2342153,2459666.1901710,2.5166257
119131709,"5633.01","PC",17.2837172,2459673.5393250,3.8104834
119585136,"5634.01","CP",2.2054776,2459663.4225840,1.6330000
233173039,"5635.01","PC",25.0577354,2459645.5134740,4.7410000
105616091,"5636.01","PC",4.2744435,2459658.5770430,1.9580000
136992839,"5637.01","PC",17.7916498,2459629.3234330,6.4050000
154258295,"5638.01","PC",1.0034686,2459662.8479380,1.5600000
166054851,"5639.01","PC",3.3957241,2459658.1638700,3.2260000
1003831,"564.01","CP",1.6511456,2458518.2034280,0.9495247
373729723,"5640.01","FP",13.0518467,2459645.7584770,3.3330000
141202786,"5641.01","PC",2.1808015,2459663.4783530,1.3430000
160521907,"5642.01","PC",10.2682326,2459752.6724350,1.4690000
284592754,"5643.01","APC",17.1101127,2459644.8898040,2.6310000
441658213,"5644.01","APC",6.6402850,2459660.0363930,1.2570000
156377968,"5645.01","PC",4.5362433,2459659.8561990,2.9360000
457743020,"4886.01","FP",3.2512490,2459327.5818730,2.1230000
274911400,"4887.01","PC",5.1873583,2459325.9460830,5.2280000
309292963,"4888.01","PC",9.4185437,2459319.7598230,4.2590000
441936163,"4889.01","PC",1.8952340,2460041.2592540,0.8680000
455096220,"489.01","KP",3.6466612,2459250.8462460,3.9225178
92004082,"4890.01","PC",3.0471275,2460017.4186400,3.2974347
458199018,"4891.01","PC",2.4498012,2460016.7600020,3.9189168
6010784,"4892.01","PC",4.5166490,2459323.7550160,3.6540000
441234277,"4893.01","PC",7.3262605,2460021.3378160,1.7860000
469333534,"4894.01","PC",3.5611222,2459329.4695350,2.7360000
463365347,"4895.01","PC",8.9641788,2459321.8156440,1.6360000
438278301,"4896.01","PC",5.1609259,2459322.4289540,4.4110000
81693792,"4897.01","PC",4.3066915,2459329.7572120,2.1490000
124235800,"4898.01","PC",2.7652293,2459330.0107700,1.2620000
376610581,"4899.01","PC",2.3908076,2459331.2145330,3.2800000
455135327,"490.01","KP",2.8106013,2458491.9154770,2.2499254
425508314,"4900.01","PC",7.6650157,2459320.9690340,5.8340000
107017977,"4901.01","PC",16.0462248,2459315.3449380,2.4920000
358072664,"4902.01","FP",4.1934945,2459327.0669700,1.8730000
173103335,"5146.01","KP",10.0546003,2459528.1791190,2.6406210
95361530,"5147.01","PC",3.9178573,2459631.9678900,0.7390000
291517604,"5148.01","PC",5.0637114,2460117.3460880,6.0230000
286094277,"5149.01","PC",27.3714952,2459814.8733570,9.7083210
366622912,"515.01","CP",3.1148931,2458493.2839040,2.3721346
40954422,"5150.01","FP",1.7578288,2460336.4839130,3.2180000
388130237,"5151.01","PC",92.1950434,2459323.8349820,4.4250000
257527578,"5152.01","CP",54.3212423,2459084.8320760,4.0240000
124029677,"5153.01","CP",20.9108406,2459197.0929330,4.4780000
240849748,"5154.01","APC",17.7256773,2459470.7888490,1.6290000
388811663,"5155.01","KP",9.7956535,2459456.7297460,2.7073092
468889418,"5156.01","PC",22.8524131,2460221.0384880,2.0350000
38161230,"5157.01","APC",2.5194039,2460284.2508500,1.1130000
337647366,"5158.01","PC",4.7464485,2459575.6768620,2.4080000
286712787,"5159.01","PC",5.8365098,2459526.1448840,2.6998895
286712787,"5159.02","PC",3.6469454,2459527.7704440,2.4652655
318937509,"516.01","APC",1.0485500,2458492.6499740,1.0627990
115628210,"5409.01","APC",0.5943850,2459550.0472810,0.5730000
143271144,"541.01","APC",1.3534084,2459202.4958920,1.8466332
76882795,"5410.01","PC",4.1059353,2459543.4665030,3.0310000
76032342,"5411.01","PC",3.0604071,2459549.3784950,3.1750000
386197662,"5412.01","PC",0.3828485,2460234.1608400,0.4930000
269838674,"5413.01","PC",12.6124830,2459534.9213290,3.4060000
371164829,"5414.01","PC",10.7833596,2459529.1495540,3.9570000
52517713,"5415.01","PC",2.9858191,2459544.7369280,2.9660000
87405719,"5416.01","PC",13.0086903,2460239.5547710,3.7378335
79316101,"5417.01","PC",2.8675385,2459549.2142510,2.8800000
115564354,"5418.01","FP",1.6421819,2459550.4663460,2.4590000
68443254,"5419.01","PC",4.8002161,2459544.7598500,2.4390000
49771092,"542.01","PC",1.6318282,2458469.0572510,1.2668494
195155818,"5420.01","PC",6.0614403,2459549.1350550,3.6010000
47132480,"5421.01","PC",6.5552932,2459541.7208150,3.0160000
80611440,"5422.01","PC",5.3767997,2460235.9180850,4.7792512
47319867,"5423.01","PC",5.7188414,2460234.2466300,2.2172849
47319867,"5423.02","PC",3.3928027,2460235.2233160,2.2095141
366804698,"5646.01","PC",2.4277208,2459687.3820780,3.1580000
67743054,"5647.01","PC",4.0134273,2459713.2695940,1.4450000
23863106,"5648.01","FP",3.3078803,2459685.7537890,1.5080000
392319808,"5649.01","PC",4.7518771,2459681.9769220,2.4590000
1103432,"565.01","APC",3.7271641,2459966.2150110,3.9229720
353807936,"5650.01","PC",34.2825595,2459853.1287550,6.9890000
256326844,"5651.01","PC",10.6893108,2459860.7502560,6.8830000
232628532,"5652.01","PC",18.2598774,2459839.2870790,6.5440000
298729646,"5653.01","PC",7.4992916,2459708.1538980,3.7240000
233465389,"5654.01","PC",4.2528141,2459713.0119260,1.6700000
282940781,"5655.01","PC",29.1209860,2459663.5338820,3.9800000
458458156,"5656.01","PC",3.2487833,2459685.8020560,1.6260000
441736986,"5657.01","PC",0.8037513,2459825.6594680,0.9120000
119178132,"5658.01","PC",1.6064494,2459689.0959620,0.9460000
207491214,"5659.01","APC",6.2230846,2459911.3126520,4.4050000
1133072,"566.01","FP",0.8465420,2458517.5315920,2.4088370
311116297,"5660.01","PC",4.8183501,2459710.4218340,1.8160000
349312122,"5661.01","PC",2.8329023,2459715.2386160,2.0290000
457789844,"4903.01","PC",4.9142901,2459331.9254660,4.5950000
464388115,"4904.01","PC",2.4118274,2459331.4100600,1.7220000
463011281,"4905.01","PC",11.1378464,2459311.2173900,1.6220000
385459345,"4906.01","PC",11.9768241,2459999.6340700,3.6620000
447585233,"4907.01","PC",3.3405202,2459329.1765200,2.6930000
356835341,"4908.01","PC",19.7112002,2459311.0795800,5.4520000
272211398,"4909.01","PC",11.6484665,2459316.7750140,5.8782939
468987719,"491.01","KP",3.3326812,2460279.8664730,3.1250000
303327435,"4910.01","PC",5.5066910,2460018.6337800,1.9113880
303814029,"4911.01","PC",4.4573401,2459332.0566270,3.7500000
219769290,"4912.01","PC",7.4105517,2459327.8829420,1.8560000
72401290,"4913.01","PC",6.5430693,2459332.1990380,2.5850000
49254857,"4914.01","CP",10.5988743,2459317.2726970,1.6380000
440937096,"4915.01","PC",3.3362143,2459991.5303890,2.1210000
454069765,"4916.01","KP",4.1197036,2459326.6179620,4.5470000
317362389,"4917.01","PC",4.7738904,2459356.5332980,3.3040000
60859922,"4918.01","PC",6.5329169,2459357.3293120,3.3420000
155419920,"4919.01","PC",3.6470909,2459358.1587020,2.3830000
17746821,"492.01","KP",3.1220166,2458493.1646340,3.5718864
4165850,"5160.01","PC",4.2807509,2460258.8874330,2.0510000
277697921,"5161.01","PC",5.7519475,2459577.6487130,2.4280000
60286662,"5162.01","KP",8.5623289,2459504.3549780,3.0961685
115010361,"5163.01","KP",15.4658691,2459674.5784830,3.1600000
6892385,"5164.01","KP",8.2669589,2460256.3671810,3.3280000
349986198,"5165.01","PC",3.5775010,2459546.6014830,1.6620000
59582240,"5166.01","PC",1.7726881,2459576.3295730,1.4090000
458686504,"5167.01","PC",4.8740385,2460282.3229250,4.1250000
363548415,"5168.01","KP",6.7713411,2459528.1617770,2.8360000
350023518,"5169.01","PC",8.0387972,2460269.5483520,1.4870000
308307606,"517.01","FP",9.8850244,2458412.7294530,2.4234353
330690135,"5170.01","KP",14.7565015,2459558.6163940,4.9375033
110996418,"5171.01","PC",15.7814103,2458580.6480590,3.9122053
53287554,"5172.01","PC",4.7269294,2459552.1591150,2.6983296
98669309,"5173.01","KP",4.0035773,2459552.7072860,2.0958153
49428710,"5174.01","CP",12.2193392,2459527.2965170,4.8876935
55266835,"5175.01","PC",6.8548465,2459554.9775530,1.5226064
436099179,"5424.01","FP",0.8999342,2459548.9846310,1.6060000
429501231,"5425.01","APC",0.4553752,2459550.2420650,0.6040000
127957099,"5426.01","APC",5.8095099,2459913.2773130,2.4270000
52420398,"5427.01","PC",5.2374183,2459548.7488750,3.7410000
76545118,"5428.01","PC",3.0343155,2460236.0410300,1.6640000
5800958,"5429.01","FP",4.2318085,2459545.8846680,2.5580000
53593457,"543.01","FP",0.5308930,2458468.3321020,1.9101770
46774573,"5430.01","PC",3.8635521,2459546.3036600,3.8960000
302895184,"5431.01","PC",4.7887850,2459541.9772390,3.1350000
86898676,"5432.01","PC",2.9525486,2459546.0308390,2.6940000
75697959,"5433.01","PC",4.1459886,2459544.2937450,2.6040000
307377219,"5434.01","FP",4.1629444,2459542.8140780,2.0640000
294309873,"5435.01","PC",1.2699324,2460234.9497330,1.5960000
155369758,"5436.01","PC",11.9285531,2459545.7978430,2.2830000
6853696,"5437.01","PC",3.4201500,2459544.0977740,3.8010000
367193060,"5438.01","PC",2.5842514,2459549.6793220,1.8370000
247912728,"5439.01","PC",5.0775738,2459547.0154260,4.0530000
50618703,"544.01","CP",1.5483542,2458469.7569830,1.2030925
29374525,"5440.01","FP",3.8138120,2459545.2967260,2.5720000
422217860,"5662.01","PC",2.3144207,2459689.6730730,1.4020000
198161914,"5663.01","PC",45.0854117,2459870.0942240,1.6460000
